0.115,0.000394075,1,7,10,2,0.25230999,0.0104,0
0.412,0.000393876,15.1,6.5,7.7,2,0.262700006,0.0085,1
0.012,0.000388509,5,9,16,2,0.079441702,0.014,1
2.776,0.000381952,3,5,6,1,0.0545,0.00016,0
0.198,0.000378839,0,0,0,0,0.61808,0.037,0
0.162,0.000373519,0,0,0,0,0.054670298,0.002402,0
0.144,0.000370863,0,0,0,0,0.089992698,0.0186,0
0.065,0.00036513,9.3,7.6,13.9,1,0.126540006,0.0128,1
0.163,0.000362098,14,5,10,3,0.173910003,0.007272,1
1.349,0.000361351,10.9,5,12.9,2,-0.0415,0.0874,1
0.098,0.000356973,0,5.3,5.1,1,0.174514995,0.0556,0
0.352,0.000354471,2,12,7.9,1,0.19769335,0.007681,1
0.013,0.000350168,0,3,8,2,0.109641702,0.041,0
0.017,0.000347325,13,7,8,0,0.164458701,0.0084,1
0.066,0.000346625,0,0,0,0,0.05978,0.0078,0
0.168,0.000342184,8.7,4.9,7.3,2,0.278027213,0.006182,1
0.052,0.000339633,2,6,6,2,0.1057736,0.0216,0
0.125,0.000338204,0,0,0,0,0.289319987,0.05,0
0.043,0.000337765,0,4,3,2,0.11252,0.00664,0
0.151,0.000335579,4,4,3,0,0.077122298,0.000432,0
-0.082,0.000322933,5,4,7,2,0.261500006,0.069,1
0.033,0.000320938,2,11,8,1,0.1006352,0.003222,1
-0.206,0.000317558,2,13,11,2,0,0.007484,1
0.126,0.000314734,0,0,0,0,0.1268,0.024,0
0.126,0.000313255,0,7,5,2,0.1268,0.024,0
61.423,0.000312899,10,3.8,9.9,3,-0.401100006,0.04,1
0.067,0.00030935,2,11,12,3,0.10888,0.0156,1
-0.017,0.00030802,1,5,12,1,0.053896301,0.006396,0
-0.048,0.000307843,0,0,0,0,0.037236099,0.000689,0
0.042,0.000290855,13,6,5,0,0.05992,0.011,1
0.271,0.000290849,7,6,12,0,0.07208,0.0137,1
0.288,0.000290465,1.2,5.7,12.2,1,0.07302,0.010195,0
0.087,0.000288233,2,6,9,1,0.06928,0.010385,0
0.13,0.000284997,6,4,4,2,0.194248781,0.043,1
0.27,0.000282544,1,5,7,2,0.145449997,0.0121,0
2.476,0.000281113,17,6,9,2,0.470300006,0.006635,1
0.113,0.000279952,2,10,6,2,0.205100006,0.010848,0
0.093,0.000277566,4,9,21,3,0.187709798,0.089,1
0.142,0.000277149,16,3,2,2,0.106049997,0.0165,1
-0.069,0.000276051,3,6,4,2,0.222099994,0.0493,0
0.013,0.000275342,0,8,14,2,0.245104794,0.069,0
1.22,0.000274601,12,5,12,2,-0.113699994,0.127,1
0.635,0.000272042,0,0,0,0,0.283299994,0.049,0
0.114,0.000270189,3,4,8,2,0.2372,0.0088,0
27.773,0.00026647,9,4,8,3,-0.249545498,0.0849,1
-0.029,0.000266338,0,0,0,0,0.0961,0.044,0
0.044,0.00026584,6,3,4,2,0.139,0.032,1
0.298,0.00026514,0,3,7,1,0.091519277,0.0146,0
-0.006,0.000263412,0,0,0,0,0.2012,0.0093,0
-0.15,0.000260572,0,0,0,0,0,0.009724,0
0.078,0.000257464,15,6,10,1,0.1636992,0.005872,1
0.245,0.000253107,5,8,10,0,0.03611,0.0063,1
0.154,0.000251027,7,6,10,1,0.07166,0.01125,1
0.171,0.000248169,2,6,4,1,0.057753901,0.00031,0
0.006,0.000247336,2,7,7,1,0.0986,0.015,0
0.266,0.000244905,0,0,0,0,0.00111,0.007462,0
-0.018,0.000244234,1,10,10,2,0.19496,0.008549,0
-0.046,0.000242854,1,5,10,2,0.1922,0.134,0
0.519,0.000223696,4,11,12,3,0.033585901,0.02695,1
0.267,0.000210682,1,5,7,2,0.104390003,0.0121,0
0.741,0.000169717,0,0,0,0,0.0879,0.022092,0
49.886,0.000147178,12,4,10,2,-0.179413696,0.0347,1
